"All property types","All bedrooms","Tubbercurry, Sligo",518.45,480.35,428.56,399.78,386.57,399.62,406.32,411.09,434.89,508.37,560.29
"All property types","All bedrooms","Tipperary",680.96,647.42,600.67,576.53,558.96,544.62,551.89,561.13,575.40,603.23,635.40
"All property types","All bedrooms","Tipperary Town",655.48,573.10,527.09,555.84,541.78,496.01,508.32,506.00,503.14,526.84,570.75
"All property types","All bedrooms","Ballina, Tipperary",768.54,793.25,749.09,656.63,622.50,633.45,636.67,675.56,844.15,886.73,834.03
"All property types","All bedrooms","Cahir, Tipperary",674.48,648.90,609.45,579.71,532.09,534.03,542.81,529.15,535.65,548.90,615.95
"All property types","All bedrooms","Carrick-On-Suir, Tipperary",739.46,646.69,552.46,545.66,561.00,527.09,545.03,572.32,574.59,602.71,580.63
"All property types","All bedrooms","Cashel, Tipperary",708.98,621.65,556.01,549.96,560.17,526.21,508.09,524.69,554.35,595.63,630.40
"All property types","All bedrooms","Clonmel, Tipperary",710.48,681.21,650.56,636.81,617.40,587.53,598.23,613.51,627.81,661.57,687.40
"All property types","All bedrooms","Fethard, Tipperary",707.45,629.98,582.03,571.89,499.66,568.57,604.32,538.07,580.53,599.59,614.91
"All property types","All bedrooms","Nenagh, Tipperary",677.01,638.63,572.82,537.03,515.37,509.63,520.08,541.94,553.37,584.51,636.23
"All property types","All bedrooms","Roscrea, Tipperary",622.71,613.26,570.04,551.78,547.84,558.84,538.21,538.20,554.31,580.59,592.98
"All property types","All bedrooms","Templemore, Tipperary",573.28,612.29,547.26,497.59,504.60,469.48,453.07,493.29,524.29,517.09,552.78
"All property types","All bedrooms","Thurles, Tipperary",634.53,637.71,585.21,554.19,546.40,532.14,556.10,568.40,572.22,580.82,607.60
"All property types","All bedrooms","Waterford",704.22,655.04,591.59,584.73,570.77,557.50,561.58,575.94,610.41,667.50,729.46
"All property types","All bedrooms","Waterford City",714.62,661.73,586.66,586.23,564.65,552.17,554.67,574.06,616.46,680.73,751.08
"All property types","All bedrooms","Ballytruckle, Waterford",483.44,411.64,391.32,521.03,526.81,515.77,522.17,541.45,593.28,667.28,702.56
"All property types","All bedrooms","Canada Street, Waterford",0.00,0.00,0.00,558.15,0.00,0.00,0.00,562.94,620.97,685.34,761.21
"All property types","All bedrooms","Castle Place, Waterford",0.00,0.00,550.38,640.96,513.27,549.00,534.53,595.59,604.84,0.00,0.00
"All property types","All bedrooms","Cork Road, Waterford",569.33,551.09,517.33,651.45,714.81,678.09,661.03,662.66,704.94,734.46,816.16
"All property types","All bedrooms","Dungarvan, Waterford",710.65,653.01,593.06,603.58,597.82,569.52,588.90,591.21,607.97,655.28,698.84
"All property types","All bedrooms","Dunmore East, Waterford",763.89,714.84,650.63,615.09,636.21,586.76,565.04,593.46,638.95,703.40,761.47
"All property types","All bedrooms","Dunmore Road, Waterford",826.21,788.84,722.39,689.76,685.10,678.02,674.87,703.83,762.56,826.69,888.41
"All property types","All bedrooms","Ferrybank, Waterford",788.08,726.44,673.60,651.09,616.33,617.16,621.33,627.84,669.95,735.78,797.34
"All property types","All bedrooms","Inner Ring Road, Waterford",1052.51,858.65,355.85,325.45,320.92,279.44,304.06,316.89,372.51,606.00,762.38
"All property types","All bedrooms","Johns Hill, Waterford",688.66,641.82,576.84,549.28,521.21,553.63,545.84,567.78,607.54,699.90,763.21
"All property types","All bedrooms","Lismore, Waterford",668.62,629.38,615.54,574.09,548.76,552.54,524.31,558.10,608.88,617.41,677.51
"All property types","All bedrooms","Mary Street, Waterford",657.07,611.27,540.59,527.76,539.67,492.47,492.53,508.76,587.85,654.58,675.00
"All property types","All bedrooms","Penrose Lane, Waterford",664.71,594.47,522.84,500.20,468.39,460.32,483.10,507.42,559.60,655.81,708.96
"All property types","All bedrooms","Poleberry, Waterford",521.25,476.73,522.48,520.84,489.76,484.51,449.89,530.67,412.57,489.50,644.06
"All property types","All bedrooms","Portlaw, Waterford",644.23,599.15,541.44,531.44,523.90,492.95,493.28,499.57,537.20,593.66,614.94
"All property types","All bedrooms","Railway Square, Waterford",0.00,0.00,0.00,0.00,543.52,547.59,597.81,0.00,727.34,0.00,0.00
"All property types","All bedrooms","Scotch Quay, Waterford",0.00,574.23,485.94,513.01,501.85,468.00,485.78,515.62,534.03,624.23,690.79
"All property types","All bedrooms","Templars Hall, Waterford",835.59,731.66,743.90,771.47,820.77,840.83,849.01,845.45,898.47,892.32,998.78
"All property types","All bedrooms","Tramore, Waterford",714.91,662.89,604.45,564.10,557.34,561.89,561.53,574.32,600.65,634.03,679.66
"All property types","All bedrooms","Westmeath",676.42,633.66,590.21,586.96,534.67,541.41,546.07,620.08,630.44,678.07,731.31
"All property types","All bedrooms","Athlone, Westmeath",689.78,669.09,642.90,662.44,563.38,583.12,578.45,719.22,670.83,711.78,764.90
"All property types","All bedrooms","Castlepollard, Westmeath",572.65,508.25,478.92,459.67,453.50,470.48,455.01,474.76,534.35,590.44,610.46
"All property types","All bedrooms","Kilbeggan, Westmeath",706.21,627.42,533.77,519.71,506.57,469.01,489.95,519.06,559.46,618.15,672.33
"All property types","All bedrooms","Kinnegad, Westmeath",675.58,605.07,542.33,520.84,518.40,544.39,566.88,614.09,677.29,711.58,766.75
"All property types","All bedrooms","Moate, Westmeath",666.54,621.71,549.01,530.98,523.12,489.37,493.29,522.23,563.84,646.35,721.78
"All property types","All bedrooms","Mullingar, Westmeath",645.46,597.59,550.83,529.92,517.48,516.21,528.39,556.40,603.96,655.38,708.21
"All property types","All bedrooms","Wexford",707.32,666.81,621.92,592.94,569.15,561.79,567.03,581.20,612.87,649.53,694.40
"All property types","All bedrooms","Bunclody, Wexford",689.01,659.77,615.84,576.98,539.52,539.40,527.07,544.81,578.54,576.23,602.37
"All property types","All bedrooms","Clonard, Wexford",755.31,711.52,667.04,645.67,625.70,645.21,639.09,645.31,696.03,713.63,733.76
"All property types","All bedrooms","Enniscorthy, Wexford",673.71,629.48,581.22,558.42,538.39,523.09,532.01,537.56,553.87,586.71,621.42
"All property types","All bedrooms","Ferns, Wexford",686.27,640.15,599.42,603.42,572.57,550.10,564.53,568.94,563.33,616.13,683.15
"All property types","All bedrooms","Ford, Wexford",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"All property types","All bedrooms","Gorey, Wexford",730.40,694.20,639.09,611.09,595.83,591.28,591.96,628.63,675.82,729.16,795.14
"All property types","All bedrooms","Mulgannon, Wexford",765.88,721.32,661.73,625.78,618.38,621.09,627.70,629.87,645.14,706.83,736.23
"All property types","All bedrooms","New Ross, Wexford",686.08,638.91,598.27,563.91,527.82,513.97,513.75,524.06,555.78,584.57,613.57
"All property types","All bedrooms","Rosslare, Wexford",712.78,704.50,651.53,613.97,608.63,610.62,595.59,579.40,625.59,663.72,722.51
"All property types","All bedrooms","Wicklow",1104.56,1016.62,914.71,861.33,845.39,854.75,898.26,956.21,1035.93,1112.64,1174.47
"All property types","All bedrooms","Wicklow Town",979.51,926.40,858.37,801.15,770.98,762.13,822.78,879.08,923.08,1027.50,1097.75
"All property types","All bedrooms","Arklow, Wicklow",815.77,773.09,713.47,680.96,645.45,628.78,646.84,676.15,732.29,796.15,871.98
"All property types","All bedrooms","Baltinglass, Wicklow",799.83,742.88,668.51,629.69,629.71,603.70,624.28,681.75,737.88,746.63,806.76
"All property types","All bedrooms","Blessington, Wicklow",1042.78,956.78,859.17,807.87,797.07,852.17,910.54,959.50,1047.99,1119.67,1206.89
"All property types","All bedrooms","Bray, Wicklow",1204.75,1102.51,986.41,926.79,921.46,954.16,1009.98,1080.10,1141.93,1206.70,1252.56
"All property types","All bedrooms","Delgany, Wicklow",1319.31,1206.81,1032.36,999.03,1015.17,1028.17,1110.90,1217.21,1304.68,1405.71,1545.87
"All property types","All bedrooms","Greystones, Wicklow",1304.72,1185.02,1046.90,993.81,1004.66,1034.09,1122.83,1209.76,1314.38,1412.43,1517.27
"All property types","All bedrooms","Kilcoole, Wicklow",1287.24,1165.15,1028.08,977.22,1012.98,1004.80,996.66,1080.43,1123.92,1219.06,1317.56
"All property types","All bedrooms","Newtownmountkennedy, Wicklow",0.00,0.00,0.00,994.35,956.75,946.71,961.97,1027.43,1139.21,1294.58,1369.58
"All property types","All bedrooms","Rathnew, Wicklow",0.00,898.90,838.25,808.78,835.52,825.62,809.57,874.15,984.45,992.21,1005.70
