"All property types","All bedrooms","Meakstown, Dublin 11",1225.08,1113.19,1012.64,944.84,922.64,927.27,955.15,1017.80,1094.73,1182.24,1249.23,1383.27
"All property types","All bedrooms","St Margarets Road, Dublin 11",1121.14,1060.04,976.63,937.97,948.78,962.41,1026.17,1120.85,1187.62,1237.64,1371.41,1413.06
"All property types","All bedrooms","Dublin 12",1251.14,1132.53,1003.02,959.63,957.84,983.97,1054.47,1144.02,1238.16,1316.14,1394.58,1494.43
"All property types","All bedrooms","Crumlin, Dublin 12",1203.20,1080.49,964.15,934.27,940.55,942.03,998.88,1114.95,1214.14,1276.40,1354.34,1507.45
"All property types","All bedrooms","Drimnagh, Dublin 12",1315.93,1197.44,1035.89,983.63,983.00,1018.08,1101.33,1181.87,1299.09,1378.78,1416.72,1479.47
"All property types","All bedrooms","Kimmage, Dublin 12",1222.02,1130.43,991.34,941.38,954.17,1021.06,1115.51,1248.47,1363.36,1416.66,1521.51,1602.47
"All property types","All bedrooms","Walkinstown, Dublin 12",1249.65,1153.86,1073.58,1020.40,994.98,986.60,1055.82,1135.30,1173.36,1247.90,1384.45,1457.88
"All property types","All bedrooms","Dublin 13",1326.99,1187.96,1051.05,1033.12,1050.20,1085.37,1152.08,1243.82,1363.09,1492.77,1587.83,1645.02
"All property types","All bedrooms","Baldoyle, Dublin 13",1351.58,1201.41,1048.15,1006.59,1006.07,1051.16,1140.93,1248.67,1301.78,1391.45,1502.85,1572.01
"All property types","All bedrooms","Balgriffin, Dublin 13",0.00,1233.86,1050.49,1039.82,1087.89,1174.64,1268.26,1412.86,1576.90,1706.21,1772.51,1841.61
"All property types","All bedrooms","Clongriffin, Dublin 13",1232.37,1118.39,1010.61,962.89,982.70,1045.98,1096.08,1163.54,1263.58,1366.83,1440.28,1499.05
"All property types","All bedrooms","Donaghmede, Dublin 13",1252.33,1101.80,1008.82,982.39,993.69,994.10,1048.65,1116.63,1214.37,1324.83,1365.08,1344.18
"All property types","All bedrooms","Sutton, Dublin 13",1527.77,1387.55,1225.26,1259.70,1289.97,1260.41,1354.37,1478.09,1525.28,1603.35,1791.50,1844.74
"All property types","All bedrooms","Dublin 14",1541.96,1402.32,1262.32,1233.59,1263.80,1322.43,1426.50,1538.87,1661.52,1770.15,1864.48,1974.49
"All property types","All bedrooms","Churchtown, Dublin 14",1604.51,1468.17,1351.39,1284.27,1294.46,1342.98,1434.10,1518.72,1622.98,1758.22,1939.05,2107.41
"All property types","All bedrooms","Clonskeagh, Dublin 14",1671.97,1553.54,1396.51,1324.46,1416.41,1487.80,1631.41,1780.94,1912.11,1950.14,2045.15,2167.16
"All property types","All bedrooms","Dundrum, Dublin 14",1508.56,1363.58,1201.84,1178.18,1194.25,1256.36,1383.67,1473.90,1582.67,1733.32,1818.36,1859.56
"All property types","All bedrooms","Goatstown, Dublin 14",1742.94,1618.61,1479.39,1458.54,1475.25,1558.65,1712.66,1779.26,1896.18,2048.67,2126.33,2308.59
"All property types","All bedrooms","Rathfarnham, Dublin 14",1407.53,1270.99,1162.87,1131.38,1148.32,1203.33,1296.53,1410.86,1555.25,1671.12,1731.11,1783.73
"All property types","All bedrooms","Dublin 15",1238.77,1122.47,999.58,955.76,954.67,984.54,1059.08,1158.58,1247.36,1332.75,1434.50,1517.75
"All property types","All bedrooms","Ashtown, Dublin 15",1249.39,1107.40,994.29,958.06,956.82,991.86,1088.37,1196.69,1268.30,1367.94,1481.90,1582.34
"All property types","All bedrooms","Blanchardstown, Dublin 15",1172.88,1076.84,957.30,905.13,916.65,938.28,1003.89,1097.10,1184.95,1259.40,1333.24,1411.51
"All property types","All bedrooms","Carpenterstown, Dublin 15",1204.37,1116.38,1000.43,954.74,966.70,1006.54,1059.49,1178.16,1260.41,1352.99,1433.65,1508.29
"All property types","All bedrooms","Castleknock, Dublin 15",1329.85,1203.25,1071.49,1033.67,1041.78,1095.49,1188.40,1296.31,1400.08,1505.01,1594.25,1679.27
"All property types","All bedrooms","Clonee, Dublin 15",1181.75,1076.08,963.79,924.39,924.19,944.90,1007.11,1104.58,1185.31,1261.55,1347.93,1399.98
"All property types","All bedrooms","Clonsilla, Dublin 15",1236.80,1123.53,1007.19,967.17,961.68,982.57,1045.05,1139.44,1217.85,1300.26,1495.53,1578.15
"All property types","All bedrooms","Coolmine, Dublin 15",1126.98,1025.96,978.96,953.19,933.02,946.14,1030.38,1102.64,1172.85,1192.81,1287.98,1463.69
"All property types","All bedrooms","Mulhuddart, Dublin 15",1119.68,1029.49,933.18,885.60,857.99,855.26,905.58,958.68,1045.78,1126.34,1208.80,1300.02
"All property types","All bedrooms","Ongar, Dublin 15",1149.91,1035.30,896.57,857.12,854.41,895.20,965.08,1045.38,1131.71,1209.53,1314.02,1360.26
"All property types","All bedrooms","Porterstown, Dublin 15",1161.08,1120.41,980.67,848.60,838.47,863.53,946.48,1090.08,1167.69,1237.05,1478.45,1587.35
"All property types","All bedrooms","Royal Canal Park, Dublin 15",1226.47,1104.57,988.21,944.90,943.28,992.89,1070.63,1166.35,1249.15,1303.13,1385.39,1459.75
"All property types","All bedrooms","Tyrrelstown, Dublin 15",1277.87,1116.59,978.76,939.55,954.08,964.40,1016.25,1124.52,1200.80,1281.13,1363.55,1434.34
"All property types","All bedrooms","Dublin 16",1433.66,1303.42,1174.68,1144.57,1145.19,1198.35,1287.91,1424.02,1547.68,1597.36,1713.41,1822.42
"All property types","All bedrooms","Ballinteer, Dublin 16",1450.19,1307.35,1182.80,1181.60,1209.50,1259.95,1365.29,1482.00,1584.24,1677.67,1768.99,1790.34
"All property types","All bedrooms","Dundrum, Dublin 16",1513.83,1397.84,1232.40,1207.31,1240.81,1287.21,1345.04,1660.76,1741.70,1766.44,1809.19,1892.39
"All property types","All bedrooms","Knocklyon, Dublin 16",1388.38,1266.55,1145.34,1104.33,1099.09,1163.03,1278.48,1371.59,1445.83,1521.93,1657.92,1801.17
"All property types","All bedrooms","Rathfarnham, Dublin 16",1423.89,1285.20,1150.76,1106.38,1112.67,1191.89,1283.75,1374.60,1499.52,1560.27,1690.06,1823.08
"All property types","All bedrooms","Sandyford, Dublin 16",1444.15,1305.99,1193.50,1150.24,1153.02,1149.93,1177.50,1208.80,1334.83,1480.56,1442.37,1640.48
"All property types","All bedrooms","Dublin 17",1259.42,1118.03,984.99,939.90,923.07,941.23,1004.41,1079.74,1142.19,1225.20,1348.86,1426.98
"All property types","All bedrooms","Malahide Road, Dublin 17",1278.54,1161.90,998.91,934.91,925.95,929.80,1021.77,1101.58,1164.23,1365.37,1605.82,1636.79
"All property types","All bedrooms","Northern Cross, Dublin 17",0.00,1030.61,987.09,962.97,892.04,918.94,953.37,0.00,0.00,1256.62,1341.87,0.00
"All property types","All bedrooms","Dublin 18",1511.56,1343.89,1210.08,1184.72,1200.39,1243.08,1350.21,1464.06,1588.82,1710.27,1788.42,1862.91
"All property types","All bedrooms","Cabinteely, Dublin 18",1418.51,1299.34,1154.61,1119.07,1145.63,1187.72,1276.57,1367.10,1480.97,1600.89,1693.24,1803.97
"All property types","All bedrooms","Carrickmines, Dublin 18",1593.18,1339.33,1228.36,1202.07,1226.62,1266.30,1357.36,1414.27,1558.62,1689.22,1697.51,1808.02
"All property types","All bedrooms","Foxrock, Dublin 18",2145.34,1826.76,1726.47,1742.38,1779.49,1806.21,1910.54,2030.47,2132.68,2370.00,2500.78,2566.44
"All property types","All bedrooms","Leopardstown, Dublin 18",1595.69,1392.58,1262.77,1227.05,1240.77,1294.32,1419.36,1575.34,1725.78,1842.47,1960.67,1999.79
"All property types","All bedrooms","Sandyford, Dublin 18",1456.54,1293.63,1129.83,1111.18,1144.53,1197.80,1304.94,1422.67,1541.10,1637.78,1712.39,1778.57
"All property types","All bedrooms","Stepaside, Dublin 18",1420.41,1230.80,1105.65,1059.75,1099.87,1128.51,1215.63,1314.74,1440.96,1522.52,1590.27,1701.15
"All property types","All bedrooms","Dublin 20",1198.25,1095.13,975.94,931.16,923.32,958.96,1026.19,1112.97,1173.71,1254.64,1394.17,1451.83
"All property types","All bedrooms","Chapelizod, Dublin 20",1193.42,1079.87,937.88,905.07,910.70,949.87,1017.22,1110.11,1095.90,1174.89,1365.75,1417.85
"All property types","All bedrooms","Palmerstown, Dublin 20",1220.99,1124.98,1026.52,959.90,941.28,977.28,1041.38,1196.71,1287.88,1348.89,1405.04,1470.59
"All property types","All bedrooms","Clondalkin, Dublin 22",1136.10,1037.56,916.55,880.56,893.97,913.21,957.26,1028.55,1105.01,1180.53,1284.00,1376.40
"All property types","All bedrooms","Dublin 24",1201.83,1063.70,948.14,911.47,910.57,929.36,1005.84,1106.62,1159.10,1244.63,1346.49,1426.49
"All property types","All bedrooms","Ballycullen, Dublin 24",1304.91,1177.27,1057.85,1016.79,1038.79,1037.45,1093.32,1194.21,1299.01,1388.82,1467.38,1554.65
"All property types","All bedrooms","Citywest, Dublin 24",1209.86,1093.78,950.20,920.15,927.63,957.86,1027.56,1112.09,1206.02,1280.48,1389.32,1484.28
"All property types","All bedrooms","Firhouse, Dublin 24",1246.29,1150.70,1052.42,1003.27,1003.65,1042.00,1104.61,1186.81,1284.86,1353.27,1405.29,1543.69
"All property types","All bedrooms","Tallaght, Dublin 24",1177.42,1038.22,925.97,894.85,889.91,907.01,1001.35,1102.62,1139.79,1225.45,1320.49,1381.81
"All property types","All bedrooms","Galway",849.27,787.94,738.16,724.97,731.56,732.12,758.14,807.02,867.82,918.53,978.72,1049.08
"All property types","All bedrooms","Galway City",922.76,841.82,800.86,790.10,797.08,805.99,837.39,888.85,963.69,1025.63,1098.40,1166.80
"All property types","All bedrooms","Athenry, Galway",704.70,645.91,582.16,562.34,561.34,569.37,590.69,630.02,676.89,751.89,841.35,886.92
"All property types","All bedrooms","Ballinasloe, Galway",608.70,562.79,521.16,486.07,481.14,473.74,485.37,499.09,540.90,572.75,614.14,674.25
"All property types","All bedrooms","Ballybane, Galway",806.56,706.74,683.89,652.32,760.29,682.08,702.86,766.95,807.76,832.74,896.96,980.73
"All property types","All bedrooms","Ballybrit, Galway",866.09,669.05,649.91,619.42,613.70,635.49,662.27,840.35,954.64,1045.46,1157.48,1161.80
"All property types","All bedrooms","Barna, Galway",981.81,912.08,834.24,816.66,835.60,849.45,876.94,928.00,1023.62,1111.33,1193.34,1305.02
"All property types","All bedrooms","Bohermore, Galway",983.92,920.95,856.59,829.34,841.53,847.70,908.94,959.17,1043.84,1027.93,1170.26,1239.87
"All property types","All bedrooms","Claregalway, Galway",787.02,743.09,681.10,680.21,671.55,665.05,679.67,748.65,775.32,874.12,924.10,998.72
"All property types","All bedrooms","Clifden, Galway",608.73,590.98,552.75,505.26,491.23,498.98,488.23,519.78,527.00,574.95,605.39,656.88
"All property types","All bedrooms","Doughiska, Galway",839.98,767.46,710.71,708.06,710.72,712.61,739.63,785.59,863.40,942.15,1007.18,1056.78
"All property types","All bedrooms","Gort, Galway",767.15,669.68,576.25,572.63,545.64,558.70,551.98,571.87,621.41,676.13,739.39,815.13
"All property types","All bedrooms","Headford, Galway",955.23,820.93,768.29,755.29,785.75,799.35,812.70,836.34,891.12,932.84,1006.70,1056.53
"All property types","All bedrooms","Knocknacarra, Galway",870.06,816.68,752.43,744.27,763.12,779.17,818.39,858.88,929.78,1004.76,1060.91,1085.93
"All property types","All bedrooms","Loughrea, Galway",625.23,560.35,499.71,489.25,492.83,485.32,499.14,553.86,626.63,679.41,725.04,816.82
"All property types","All bedrooms","Mervue, Galway",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"All property types","All bedrooms","Monivea, Galway",0.00,0.00,0.00,0.00,0.00,692.91,708.10,0.00,0.00,0.00,0.00,0.00
"All property types","All bedrooms","Moycullen, Galway",721.74,711.07,676.18,655.22,646.20,680.79,666.76,709.07,801.12,849.39,941.78,1023.37
"All property types","All bedrooms","Newcastle, Galway",1023.93,963.16,940.66,892.83,952.92,990.77,1054.81,1053.63,1146.98,1136.16,1233.72,1244.85
"All property types","All bedrooms","Oranmore, Galway",826.43,776.14,720.97,706.77,701.94,707.27,731.45,798.17,849.61,908.96,982.24,1044.02
"All property types","All bedrooms","Oughterard, Galway",662.93,633.29,599.65,592.71,579.22,561.41,583.31,602.31,630.05,664.77,715.28,814.96
"All property types","All bedrooms","Portumna, Galway",634.34,558.04,468.67,449.23,403.19,400.23,417.23,438.57,472.98,499.14,557.57,610.24
"All property types","All bedrooms","Rahoon, Galway",899.70,852.44,808.86,782.90,792.58,807.05,822.29,882.59,936.72,960.33,1048.43,1100.62
"All property types","All bedrooms","Renmore, Galway",721.04,762.32,739.81,718.68,710.84,732.35,772.83,817.12,868.20,983.18,1076.78,1120.55
"All property types","All bedrooms","Roscam, Galway",941.03,905.68,830.95,817.98,829.16,826.41,863.30,907.66,1004.95,1080.31,1152.74,1211.23
"All property types","All bedrooms","Salthill, Galway",925.94,866.45,811.54,793.99,806.68,821.11,839.78,899.72,984.63,1023.66,1082.59,1175.88
"All property types","All bedrooms","Tuam, Galway",651.97,621.79,567.94,527.44,515.14,510.24,524.58,561.69,606.59,668.82,735.36,803.22
"All property types","All bedrooms","Wellpark, Galway",943.79,878.80,809.70,814.17,816.79,847.09,846.93,860.76,987.20,1013.79,1057.62,1110.28
"All property types","All bedrooms","Woodquay, Galway",1138.86,1028.94,910.16,912.22,866.27,896.26,953.06,1019.45,995.64,1123.12,1345.04,0.00
"All property types","All bedrooms","Kerry",682.31,654.66,595.61,563.87,547.14,539.73,551.44,574.63,599.64,631.36,669.27,718.51
"All property types","All bedrooms","Castleisland, Kerry",648.37,604.77,556.94,510.07,500.86,485.06,497.50,500.97,525.05,556.35,593.91,621.61
"All property types","All bedrooms","Dingle, Kerry",742.58,668.11,547.18,493.69,506.53,486.98,471.74,505.29,548.64,598.54,624.07,615.56
"All property types","All bedrooms","Kenmare, Kerry",733.63,617.64,508.30,473.21,467.54,472.58,484.10,519.55,568.81,628.69,667.95,704.14
"All property types","All bedrooms","Killarney, Kerry",799.91,747.15,657.23,614.78,599.82,609.62,635.16,669.35,702.82,744.52,789.02,855.54
"All property types","All bedrooms","Killorglin, Kerry",663.17,626.74,566.29,540.65,499.78,496.02,510.32,530.48,559.63,584.42,632.17,689.03
"All property types","All bedrooms","Listowel, Kerry",604.82,561.93,514.49,482.92,467.04,466.43,464.23,472.13,494.50,521.60,547.42,578.57
"All property types","All bedrooms","Tralee, Kerry",668.66,660.43,601.29,580.53,565.43,549.38,557.68,578.68,597.10,621.84,660.48,707.32
"All property types","All bedrooms","Kildare",1016.26,922.84,822.89,786.45,777.10,788.05,841.16,918.29,992.54,1062.67,1117.35,1177.92
"All property types","All bedrooms","Kildare Town",860.94,786.92,719.53,691.25,659.79,665.59,706.70,754.62,814.20,903.60,976.69,1014.84
"All property types","All bedrooms","Athy, Kildare",726.11,672.75,604.18,568.97,549.79,543.61,558.65,596.28,659.66,721.92,794.18,867.82
"All property types","All bedrooms","Castledermot, Kildare",766.25,718.75,636.70,591.75,573.14,576.90,611.28,654.65,696.08,772.16,844.10,902.46
"All property types","All bedrooms","Celbridge, Kildare",1129.26,1022.29,921.53,888.44,883.15,905.04,959.95,1034.08,1108.39,1179.51,1220.89,1284.87
"All property types","All bedrooms","Clane, Kildare",993.77,882.28,766.80,737.74,742.10,787.05,849.54,911.54,987.17,1058.06,1129.43,1170.54
"All property types","All bedrooms","Kilcock, Kildare",993.78,898.14,803.11,770.94,758.13,767.09,827.53,896.77,974.20,1041.34,1108.00,1156.02
"All property types","All bedrooms","Kilcullen, Kildare",917.57,855.50,781.42,720.39,710.80,711.20,761.40,840.30,915.14,972.52,1024.64,1039.54
"All property types","All bedrooms","Kill, Kildare",1086.18,965.56,838.66,803.25,835.53,859.47,892.87,974.44,1065.60,1111.56,1194.81,1325.28
"All property types","All bedrooms","Leixlip, Kildare",1154.20,1059.51,938.85,923.04,917.65,925.64,1005.66,1120.42,1190.83,1249.56,1291.36,1354.38
"All property types","All bedrooms","Maynooth, Kildare",1155.06,1073.44,959.41,910.70,909.44,942.23,1039.74,1131.60,1227.95,1310.85,1358.08,1454.36
"All property types","All bedrooms","Monasterevin, Kildare",778.23,739.02,664.21,637.36,618.46,610.54,651.25,708.17,776.40,850.49,907.06,926.87
"All property types","All bedrooms","Naas, Kildare",1062.09,952.45,843.22,804.91,801.57,816.47,887.25,979.84,1064.64,1139.17,1200.99,1265.95
"All property types","All bedrooms","Newbridge, Kildare",972.17,894.64,800.51,752.78,740.80,740.96,765.43,833.72,911.54,968.72,1009.73,1052.65
"All property types","All bedrooms","Rathangan, Kildare",780.53,729.48,682.93,672.66,660.03,637.86,663.22,714.06,812.12,862.00,890.95,951.71
"All property types","All bedrooms","Sallins, Kildare",1013.66,902.53,788.57,764.31,761.50,792.00,840.78,929.85,1016.84,1098.92,1147.95,1200.48
"All property types","All bedrooms","Kilkenny",773.70,713.01,643.08,601.16,591.58,595.83,608.87,642.84,693.92,734.82,790.41,834.32
"All property types","All bedrooms","Kilkenny City",773.54,713.10,630.85,603.97,596.97,600.60,619.13,653.14,711.28,764.59,817.31,857.57
"All property types","All bedrooms","Callan, Kilkenny",826.67,745.21,681.54,624.03,579.78,585.08,592.85,616.86,659.86,700.53,756.52,799.54
"All property types","All bedrooms","Castlecomer, Kilkenny",789.05,760.41,707.75,671.21,645.42,630.85,650.46,679.16,736.10,781.94,845.28,935.72
"All property types","All bedrooms","Freshford, Kilkenny",791.01,740.66,645.35,593.21,612.49,623.95,619.96,660.17,721.61,737.17,789.22,785.02
"All property types","All bedrooms","Kells, Kilkenny",874.76,856.18,782.73,687.16,682.73,702.34,696.79,755.43,803.97,834.53,908.97,0.00
"All property types","All bedrooms","Thomastown, Kilkenny",731.35,650.46,598.67,576.42,585.54,582.07,587.80,616.86,643.56,707.12,788.66,812.85
"All property types","All bedrooms","Laois",703.68,640.75,565.29,527.68,520.25,516.38,536.61,579.22,638.33,697.45,757.77,825.48
"All property types","All bedrooms","Mountmellick, Laois",649.95,570.80,519.20,470.72,465.01,459.71,475.75,503.82,556.66,617.29,668.40,715.99
"All property types","All bedrooms","Mountrath, Laois",664.10,628.75,544.72,501.10,509.14,482.35,512.36,561.55,614.07,662.52,709.00,736.73
"All property types","All bedrooms","Portarlington, Laois",664.38,603.74,523.74,486.36,478.47,475.85,482.62,527.72,604.45,646.64,706.15,798.94
"All property types","All bedrooms","Portlaoise, Laois",719.27,654.94,577.08,539.28,535.55,534.11,560.45,606.32,666.16,731.85,795.52,877.73
"All property types","All bedrooms","Leitrim",542.78,497.16,445.13,416.99,400.63,401.19,413.95,432.01,454.74,480.13,507.11,530.76
"All property types","All bedrooms","Carrick-On-Shannon, Leitrim",563.82,510.98,441.54,410.52,396.43,405.29,426.54,447.10,481.57,517.08,536.61,557.24
"All property types","All bedrooms","Manorhamilton, Leitrim",501.02,455.10,439.38,416.54,405.08,393.12,394.24,420.32,403.93,401.92,455.37,497.83
"All property types","All bedrooms","Limerick",797.62,740.26,648.45,641.81,659.21,621.56,628.87,662.26,720.33,788.82,874.88,949.85
"All property types","All bedrooms","Limerick City",806.04,709.44,647.23,634.73,621.81,614.69,629.55,670.25,729.75,794.94,888.85,968.05
"All property types","All bedrooms","Abbeyfeale, Limerick",535.88,511.50,479.53,473.15,464.01,467.30,448.32,450.91,489.65,518.48,518.54,535.66
"All property types","All bedrooms","Annacotty, Limerick",928.01,873.27,782.71,758.23,767.35,790.45,809.70,841.24,891.72,985.73,1087.15,1152.00
"All property types","All bedrooms","Castleconnell, Limerick",1034.99,987.05,730.95,721.54,734.50,704.66,721.08,749.03,801.83,868.31,953.86,1033.80
"All property types","All bedrooms","Castletroy, Limerick",958.84,1013.39,718.28,724.55,953.86,748.67,708.80,749.01,810.66,958.91,1121.43,1193.35
"All property types","All bedrooms","Corbally, Limerick",789.45,738.46,696.37,672.79,648.94,636.79,652.21,688.07,727.60,786.33,882.56,934.87
"All property types","All bedrooms","Dock Road, Limerick",667.14,599.17,524.66,481.10,461.88,461.62,490.33,530.81,577.21,640.10,724.31,812.19
"All property types","All bedrooms","Dooradoyle, Limerick",839.12,773.70,704.54,689.25,675.52,670.82,694.02,737.20,801.31,871.07,957.61,1032.66
"All property types","All bedrooms","Glen, Limerick",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"All property types","All bedrooms","Kilmallock, Limerick",616.22,600.45,557.98,544.87,523.20,514.20,509.15,526.42,551.76,599.08,610.16,645.29
"All property types","All bedrooms","Newcastle West, Limerick",593.34,556.34,531.04,516.90,497.98,500.47,509.35,517.00,545.71,564.47,615.37,646.95
"All property types","All bedrooms","Old Cratloe Road, Limerick",671.87,553.19,658.07,756.39,661.73,603.57,684.53,687.54,748.19,807.64,0.00,0.00
"All property types","All bedrooms","Raheen, Limerick",827.84,745.82,681.56,677.82,670.16,661.13,676.33,722.98,786.50,862.46,976.35,1034.01
"All property types","All bedrooms","Longford",563.62,525.07,468.72,435.66,418.54,405.18,409.26,431.80,465.02,508.00,554.07,590.56
"All property types","All bedrooms","Longford Town",543.03,510.31,435.21,417.43,407.38,399.10,410.33,429.99,474.85,524.63,566.66,606.89
"All property types","All bedrooms","Ballymahon, Longford",538.45,506.85,463.62,431.23,410.26,386.61,387.35,420.78,451.38,498.23,571.23,619.17
"All property types","All bedrooms","Edgeworthstown, Longford",557.66,510.44,436.46,410.86,394.08,391.74,398.65,423.67,445.29,474.31,524.22,561.19
"All property types","All bedrooms","Newtownforbes, Longford",496.01,471.34,428.19,398.09,384.93,374.66,382.77,403.82,433.95,500.14,546.91,587.02
"All property types","All bedrooms","Louth",830.29,752.16,672.81,639.83,628.13,628.90,650.90,697.13,766.95,861.26,943.46,1002.61
"All property types","All bedrooms","Ardee, Louth",797.22,717.19,642.06,600.47,610.69,607.70,623.09,633.81,669.91,749.64,837.80,911.36
"All property types","All bedrooms","Drogheda, Louth",866.08,777.08,686.67,651.47,638.04,645.63,670.51,726.79,816.13,926.73,997.18,1046.45
"All property types","All bedrooms","Dundalk, Louth",761.79,708.96,656.08,629.14,617.95,610.97,632.14,673.96,726.58,803.83,898.07,973.76
"All property types","All bedrooms","Louth Town",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"All property types","All bedrooms","Mayo",647.31,624.99,582.17,550.84,530.02,515.06,518.70,525.30,541.87,566.86,597.69,635.75
"All property types","All bedrooms","Ballina, Mayo",620.86,609.54,589.83,567.41,550.11,536.15,535.21,541.04,545.50,553.11,574.54,608.62
"All property types","All bedrooms","Ballinrobe, Mayo",619.31,557.36,518.31,489.75,464.48,448.98,485.35,492.12,477.00,491.94,528.76,567.74
"All property types","All bedrooms","Ballyhaunis, Mayo",608.94,560.90,503.63,463.98,450.52,430.94,448.80,454.04,470.99,476.43,472.83,520.32
"All property types","All bedrooms","Belmullet, Mayo",760.36,740.10,662.49,593.95,574.42,579.16,582.79,544.76,536.32,546.92,538.34,552.98
"All property types","All bedrooms","Castlebar, Mayo",665.35,645.14,588.39,554.33,532.00,521.85,525.32,533.38,557.44,588.97,633.60,682.30
"All property types","All bedrooms","Charlestown, Mayo",527.07,504.91,482.90,466.79,433.01,404.45,402.21,419.43,442.21,498.11,514.45,534.99
"All property types","All bedrooms","Claremorris, Mayo",612.51,581.38,533.83,517.02,491.50,467.68,473.01,484.88,509.92,536.86,570.24,603.93
"All property types","All bedrooms","Foxford, Mayo",605.80,595.68,537.04,501.74,521.90,481.43,467.89,497.27,514.23,545.59,557.50,581.70
"All property types","All bedrooms","Swinford, Mayo",525.31,528.83,476.46,456.28,434.68,437.46,433.45,427.43,433.70,453.81,477.08,522.47
"All property types","All bedrooms","Westport, Mayo",722.73,706.36,663.48,629.61,613.15,598.23,600.92,620.26,653.81,687.77,714.45,744.68
"All property types","All bedrooms","Meath",893.86,811.49,721.62,686.90,678.19,681.96,719.82,794.25,879.14,966.89,1039.48,1104.24
"All property types","All bedrooms","Ashbourne, Meath",1074.17,958.73,839.61,803.41,809.66,816.72,874.50,970.21,1074.48,1151.50,1215.84,1264.05
"All property types","All bedrooms","Athboy, Meath",734.56,688.48,599.81,563.44,553.50,555.02,587.56,640.92,681.84,746.68,841.20,905.18
"All property types","All bedrooms","Bettystown, Meath",937.83,836.78,750.62,695.40,671.12,686.39,725.54,807.44,902.42,1014.98,1069.28,1141.07
"All property types","All bedrooms","Clonee, Meath",1084.25,1002.20,905.32,839.23,823.98,872.81,938.76,997.78,1106.32,1190.49,1260.93,1315.21
"All property types","All bedrooms","Drogheda, Meath",1037.85,908.99,791.56,750.16,742.50,753.29,783.89,852.54,941.59,1098.67,1172.63,1220.62
"All property types","All bedrooms","Duleek, Meath",927.12,800.86,704.13,709.62,704.59,698.13,682.76,749.73,864.27,933.72,1025.33,1076.52
"All property types","All bedrooms","Dunboyne, Meath",1121.74,1025.40,926.24,875.58,883.13,907.73,977.88,1063.15,1155.49,1310.28,1407.74,1353.48
"All property types","All bedrooms","Dunshaughlin, Meath",934.61,846.14,768.26,749.13,718.28,722.65,769.53,875.58,895.55,954.18,1032.38,1210.94
"All property types","All bedrooms","Enfield, Meath",847.39,817.57,695.39,668.02,678.14,708.16,761.17,851.96,976.15,1058.03,1115.88,1172.68
"All property types","All bedrooms","Kells, Meath",729.09,660.78,590.71,560.03,559.67,555.24,564.43,621.47,689.02,740.63,787.13,862.85
"All property types","All bedrooms","Laytown, Meath",885.02,817.51,718.62,690.41,677.02,675.74,709.40,778.10,920.13,980.71,1044.83,1105.19
"All property types","All bedrooms","Navan, Meath",828.64,753.58,667.87,636.15,616.73,619.39,655.47,727.02,817.01,902.12,992.53,1073.84
"All property types","All bedrooms","Ratoath, Meath",1093.65,975.89,852.32,832.61,835.79,852.23,917.90,1020.51,1131.90,1232.37,1270.90,1290.23
"All property types","All bedrooms","Stamullen, Meath",1031.15,906.97,788.21,714.30,722.93,764.63,777.55,821.80,964.63,1067.29,1130.69,1182.36
"All property types","All bedrooms","Trim, Meath",799.25,750.62,692.57,664.05,654.28,648.29,674.42,717.34,780.41,893.31,985.21,1041.33
"All property types","All bedrooms","Monaghan",618.96,569.84,522.59,505.92,497.29,492.88,500.71,510.51,535.41,569.56,603.46,637.54
"All property types","All bedrooms","Ballybay, Monaghan",532.01,493.30,473.20,446.62,418.21,393.41,395.55,411.37,435.71,479.32,523.92,547.77
"All property types","All bedrooms","Carrickmacross, Monaghan",637.14,591.55,557.55,550.97,528.25,514.20,524.62,537.84,563.56,616.85,675.07,710.41
"All property types","All bedrooms","Castleblayney, Monaghan",625.35,575.18,521.81,512.51,491.05,479.94,491.70,498.58,527.18,567.09,592.42,611.39
"All property types","All bedrooms","Monaghan Town",0.00,516.57,523.07,520.12,518.38,524.98,531.27,529.26,550.49,581.54,598.61,641.76
"All property types","All bedrooms","Offaly",694.58,631.99,574.65,546.82,535.89,535.45,544.19,567.52,593.44,632.19,674.34,732.83
"All property types","All bedrooms","Banagher, Offaly",578.19,558.08,514.35,511.90,490.01,504.91,558.29,571.92,547.24,542.97,542.05,561.25
"All property types","All bedrooms","Birr, Offaly",645.00,590.94,563.63,529.60,527.33,530.77,512.05,527.11,540.83,555.74,564.75,590.68
"All property types","All bedrooms","Clara, Offaly",640.86,609.53,533.00,486.39,485.07,495.37,524.73,545.95,566.58,557.40,604.51,684.31
"All property types","All bedrooms","Edenderry, Offaly",732.87,652.04,577.24,541.68,536.45,538.91,558.79,577.73,603.81,671.22,716.90,779.18
"All property types","All bedrooms","Tullamore, Offaly",714.93,644.68,588.21,562.89,544.56,543.66,554.59,582.15,615.95,663.49,723.40,803.88
